"Notes"	"State"	"State Code"	"County"	"County Code"	"Year"	"Year Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error	Age Adjusted Rate	Age Adjusted Rate Lower 95% Confidence Interval	Age Adjusted Rate Upper 95% Confidence Interval	Age Adjusted Rate Standard Error	% of Total Deaths
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1974"	"1974"	"Bronchopneumonia, unspecified"	"485"	64	1398179	4.6	3.5	5.8	0.6	8.7	6.6	11.4	1.2	0.1%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1974"	"1974"	"Pneumonia, unspecified"	"486"	152	1398179	10.9	9.1	12.6	0.9	20.2	16.7	23.6	1.8	0.2%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1974"	"1974"	"Bronchitis, unspecified"	"490"	7	1398179	0.5 (Unreliable)	0.2	1.0	0.2	1.0 (Unreliable)	0.4	2.2	0.4	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1974"	"1974"	"Chronic bronchitis"	"491"	31	1398179	2.2	1.5	3.1	0.4	3.8	2.5	5.5	0.7	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1974"	"1974"	"Emphysema"	"492"	103	1398179	7.4	5.9	8.8	0.7	11.7	9.3	14.0	1.2	0.2%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1974"	"1974"	"Asthma"	"493"	9	1398179	0.6 (Unreliable)	0.3	1.2	0.2	0.9 (Unreliable)	0.4	1.7	0.3	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1974"	"1974"	"Other disease of vocal cords or larynx, not elsewhere classified"	"508.3"	1	1398179	0.1 (Unreliable)	0.0	0.4	0.1	0.1 (Unreliable)	0.0	0.3	0.1	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1974"	"1974"	"Other and unspecified diseases of upper respiratory tract"	"508.9"	1	1398179	0.1 (Unreliable)	0.0	0.4	0.1	0.2 (Unreliable)	0.0	0.8	0.2	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1974"	"1974"	"Empyema"	"510"	1	1398179	0.1 (Unreliable)	0.0	0.4	0.1	0.1 (Unreliable)	0.0	0.6	0.1	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1974"	"1974"	"Without mention of effusion or tuberculosis"	"511.0"	1	1398179	0.1 (Unreliable)	0.0	0.4	0.1	0.1 (Unreliable)	0.0	0.5	0.1	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1974"	"1974"	"Other specified forms of effusion, except tuberculous"	"511.2"	1	1398179	0.1 (Unreliable)	0.0	0.4	0.1	0.1 (Unreliable)	0.0	0.6	0.1	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1974"	"1974"	"Spontaneous pneumothorax"	"512"	2	1398179	0.1 (Unreliable)	0.0	0.5	0.1	0.2 (Unreliable)	0.0	0.7	0.1	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1974"	"1974"	"Abscess of lung"	"513"	4	1398179	0.3 (Unreliable)	0.1	0.7	0.1	0.5 (Unreliable)	0.1	1.4	0.3	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1974"	"1974"	"Pulmonary congestion and hypostasis"	"514"	1	1398179	0.1 (Unreliable)	0.0	0.4	0.1	0.1 (Unreliable)	0.0	0.5	0.1	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1974"	"1974"	"Anthracosilicosis"	"515.1"	1	1398179	0.1 (Unreliable)	0.0	0.4	0.1	0.2 (Unreliable)	0.0	0.8	0.2	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1974"	"1974"	"Other chronic interstitial pneumonia"	"517"	14	1398179	1.0 (Unreliable)	0.5	1.7	0.3	1.8 (Unreliable)	1.0	3.1	0.5	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1974"	"1974"	"Bronchiectasis"	"518"	2	1398179	0.1 (Unreliable)	0.0	0.5	0.1	0.2 (Unreliable)	0.0	0.6	0.1	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1974"	"1974"	"Pulmonary collapse"	"519.0"	1	1398179	0.1 (Unreliable)	0.0	0.4	0.1	0.1 (Unreliable)	0.0	0.3	0.1	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1974"	"1974"	"Acute edema of lung"	"519.1"	1	1398179	0.1 (Unreliable)	0.0	0.4	0.1	0.2 (Unreliable)	0.0	0.8	0.2	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1974"	"1974"	"Other diseases of lung"	"519.2"	14	1398179	1.0 (Unreliable)	0.5	1.7	0.3	1.6 (Unreliable)	0.8	2.7	0.4	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1974"	"1974"	"Chronic obstructive lung disease without mention of asthma, bronchitis, or emphysema"	"519.3"	78	1398179	5.6	4.4	7.0	0.6	9.1	7.1	11.4	1.1	0.1%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1974"	"1974"	"Other"	"519.9"	12	1398179	0.9 (Unreliable)	0.4	1.5	0.2	1.5 (Unreliable)	0.7	2.6	0.5	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1975"	"1975"	"Acute bronchitis and bronchiolitis"	"466"	8	1427202	0.6 (Unreliable)	0.2	1.1	0.2	0.5 (Unreliable)	0.2	1.0	0.2	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1975"	"1975"	"Influenza, unqualified"	"470"	1	1427202	0.1 (Unreliable)	0.0	0.4	0.1	0.1 (Unreliable)	0.0	0.8	0.1	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1975"	"1975"	"Influenza with pneumonia"	"471"	13	1427202	0.9 (Unreliable)	0.5	1.6	0.3	1.7 (Unreliable)	0.9	3.0	0.5	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1975"	"1975"	"Influenza with other respiratory manifestations"	"472"	2	1427202	0.1 (Unreliable)	0.0	0.5	0.1	0.2 (Unreliable)	0.0	0.7	0.1	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1975"	"1975"	"Viral pneumonia"	"480"	8	1427202	0.6 (Unreliable)	0.2	1.1	0.2	0.8 (Unreliable)	0.3	1.6	0.3	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1975"	"1975"	"Pneumococcal pneumonia"	"481"	28	1427202	2.0	1.3	2.8	0.4	3.5	2.3	5.2	0.7	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1975"	"1975"	"Friedländer's bacillus"	"482.0"	2	1427202	0.1 (Unreliable)	0.0	0.5	0.1	0.2 (Unreliable)	0.0	0.7	0.1	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1975"	"1975"	"Hemophilus influenzae"	"482.1"	1	1427202	0.1 (Unreliable)	0.0	0.4	0.1	0.1 (Unreliable)	0.0	0.8	0.1	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1975"	"1975"	"Streptococcus"	"482.2"	1	1427202	0.1 (Unreliable)	0.0	0.4	0.1	0.1 (Unreliable)	0.0	0.5	0.1	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1975"	"1975"	"Staphylococcus"	"482.3"	2	1427202	0.1 (Unreliable)	0.0	0.5	0.1	0.3 (Unreliable)	0.0	0.9	0.2	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1975"	"1975"	"Acute interstitial pneumonia"	"484"	11	1427202	0.8 (Unreliable)	0.4	1.4	0.2	0.6 (Unreliable)	0.3	1.2	0.2	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1975"	"1975"	"Bronchopneumonia, unspecified"	"485"	70	1427202	4.9	3.8	6.2	0.6	8.2	6.3	10.5	1.0	0.1%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1975"	"1975"	"Pneumonia, unspecified"	"486"	132	1427202	9.2	7.7	10.8	0.8	17.5	14.4	20.7	1.6	0.2%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1975"	"1975"	"Bronchitis, unspecified"	"490"	6	1427202	0.4 (Unreliable)	0.2	0.9	0.2	0.5 (Unreliable)	0.2	1.2	0.2	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1975"	"1975"	"Chronic bronchitis"	"491"	25	1427202	1.8	1.1	2.6	0.4	2.6	1.7	3.8	0.5	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1975"	"1975"	"Emphysema"	"492"	66	1427202	4.6	3.6	5.9	0.6	7.7	5.9	9.9	1.0	0.1%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1975"	"1975"	"Asthma"	"493"	9	1427202	0.6 (Unreliable)	0.3	1.2	0.2	0.8 (Unreliable)	0.3	1.6	0.3	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1975"	"1975"	"Edema of larynx"	"508.2"	1	1427202	0.1 (Unreliable)	0.0	0.4	0.1	0.1 (Unreliable)	0.0	0.5	0.1	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1975"	"1975"	"Empyema"	"510"	2	1427202	0.1 (Unreliable)	0.0	0.5	0.1	0.2 (Unreliable)	0.0	0.7	0.1	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1975"	"1975"	"Spontaneous pneumothorax"	"512"	1	1427202	0.1 (Unreliable)	0.0	0.4	0.1	0.1 (Unreliable)	0.0	0.5	0.1	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1975"	"1975"	"Abscess of lung"	"513"	4	1427202	0.3 (Unreliable)	0.1	0.7	0.1	0.4 (Unreliable)	0.1	1.1	0.2	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1975"	"1975"	"Pulmonary congestion and hypostasis"	"514"	5	1427202	0.4 (Unreliable)	0.1	0.8	0.2	0.7 (Unreliable)	0.2	1.6	0.3	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1975"	"1975"	"Asbestosis"	"515.2"	1	1427202	0.1 (Unreliable)	0.0	0.4	0.1	0.1 (Unreliable)	0.0	0.5	0.1	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1975"	"1975"	"Other chronic interstitial pneumonia"	"517"	17	1427202	1.2 (Unreliable)	0.7	1.9	0.3	2.0 (Unreliable)	1.1	3.3	0.5	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1975"	"1975"	"Other diseases of lung"	"519.2"	21	1427202	1.5	0.9	2.2	0.3	2.1	1.3	3.3	0.5	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1975"	"1975"	"Chronic obstructive lung disease without mention of asthma, bronchitis, or emphysema"	"519.3"	105	1427202	7.4	5.9	8.8	0.7	12.5	10.0	15.0	1.3	0.2%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1975"	"1975"	"Other"	"519.9"	13	1427202	0.9 (Unreliable)	0.5	1.6	0.3	1.8 (Unreliable)	0.9	3.2	0.5	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1976"	"1976"	"Acute laryngitis and tracheitis"	"464"	1	1459709	0.1 (Unreliable)	0.0	0.4	0.1	0.1 (Unreliable)	0.0	0.3	0.1	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1976"	"1976"	"Acute upper respiratory infection of multiple or unspecified sites"	"465"	1	1459709	0.1 (Unreliable)	0.0	0.4	0.1	0.2 (Unreliable)	0.0	1.1	0.2	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1976"	"1976"	"Acute bronchitis and bronchiolitis"	"466"	6	1459709	0.4 (Unreliable)	0.2	0.9	0.2	0.7 (Unreliable)	0.2	1.6	0.3	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1976"	"1976"	"Influenza, unqualified"	"470"	14	1459709	1.0 (Unreliable)	0.5	1.6	0.3	1.9 (Unreliable)	1.0	3.2	0.5	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1976"	"1976"	"Influenza with pneumonia"	"471"	24	1459709	1.6	1.1	2.4	0.3	2.9	1.8	4.5	0.6	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1976"	"1976"	"Viral pneumonia"	"480"	6	1459709	0.4 (Unreliable)	0.2	0.9	0.2	0.5 (Unreliable)	0.2	1.0	0.2	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1976"	"1976"	"Pneumococcal pneumonia"	"481"	17	1459709	1.2 (Unreliable)	0.7	1.9	0.3	2.2 (Unreliable)	1.2	3.6	0.6	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1976"	"1976"	"Friedländer's bacillus"	"482.0"	3	1459709	0.2 (Unreliable)	0.0	0.6	0.1	0.4 (Unreliable)	0.1	1.1	0.2	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1976"	"1976"	"Hemophilus influenzae"	"482.1"	1	1459709	0.1 (Unreliable)	0.0	0.4	0.1	0.1 (Unreliable)	0.0	0.5	0.1	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1976"	"1976"	"Streptococcus"	"482.2"	1	1459709	0.1 (Unreliable)	0.0	0.4	0.1	0.1 (Unreliable)	0.0	0.5	0.1	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1976"	"1976"	"Staphylococcus"	"482.3"	3	1459709	0.2 (Unreliable)	0.0	0.6	0.1	0.3 (Unreliable)	0.1	0.9	0.2	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1976"	"1976"	"Other"	"482.9"	13	1459709	0.9 (Unreliable)	0.5	1.5	0.2	1.2 (Unreliable)	0.6	2.1	0.3	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1976"	"1976"	"Acute interstitial pneumonia"	"484"	5	1459709	0.3 (Unreliable)	0.1	0.8	0.2	0.5 (Unreliable)	0.1	1.2	0.2	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1976"	"1976"	"Bronchopneumonia, unspecified"	"485"	68	1459709	4.7	3.6	5.9	0.6	8.6	6.5	11.0	1.1	0.1%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1976"	"1976"	"Pneumonia, unspecified"	"486"	153	1459709	10.5	8.8	12.1	0.8	21.3	17.8	24.9	1.8	0.2%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1976"	"1976"	"Bronchitis, unspecified"	"490"	4	1459709	0.3 (Unreliable)	0.1	0.7	0.1	0.4 (Unreliable)	0.1	1.0	0.2	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1976"	"1976"	"Chronic bronchitis"	"491"	34	1459709	2.3	1.6	3.3	0.4	3.6	2.4	5.2	0.7	0.1%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1976"	"1976"	"Emphysema"	"492"	81	1459709	5.5	4.4	6.9	0.6	9.3	7.3	11.7	1.1	0.1%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1976"	"1976"	"Asthma"	"493"	8	1459709	0.5 (Unreliable)	0.2	1.1	0.2	0.6 (Unreliable)	0.3	1.3	0.2	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1976"	"1976"	"Edema of larynx"	"508.2"	1	1459709	0.1 (Unreliable)	0.0	0.4	0.1	0.1 (Unreliable)	0.0	0.5	0.1	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1976"	"1976"	"Other disease of vocal cords or larynx, not elsewhere classified"	"508.3"	2	1459709	0.1 (Unreliable)	0.0	0.5	0.1	0.1 (Unreliable)	0.0	0.5	0.1	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1976"	"1976"	"Retropharyngeal abscess"	"508.4"	1	1459709	0.1 (Unreliable)	0.0	0.4	0.1	0.1 (Unreliable)	0.0	0.3	0.1	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1976"	"1976"	"Other and unspecified diseases of upper respiratory tract"	"508.9"	1	1459709	0.1 (Unreliable)	0.0	0.4	0.1	0.1 (Unreliable)	0.0	0.5	0.1	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1976"	"1976"	"Empyema"	"510"	3	1459709	0.2 (Unreliable)	0.0	0.6	0.1	0.3 (Unreliable)	0.1	0.8	0.2	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1976"	"1976"	"Other specified forms of effusion, except tuberculous"	"511.2"	1	1459709	0.1 (Unreliable)	0.0	0.4	0.1	0.1 (Unreliable)	0.0	0.5	0.1	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1976"	"1976"	"Spontaneous pneumothorax"	"512"	3	1459709	0.2 (Unreliable)	0.0	0.6	0.1	0.3 (Unreliable)	0.0	0.9	0.2	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1976"	"1976"	"Abscess of lung"	"513"	8	1459709	0.5 (Unreliable)	0.2	1.1	0.2	0.8 (Unreliable)	0.3	1.6	0.3	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1976"	"1976"	"Pulmonary congestion and hypostasis"	"514"	2	1459709	0.1 (Unreliable)	0.0	0.5	0.1	0.2 (Unreliable)	0.0	0.7	0.1	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1976"	"1976"	"Silicosis"	"515.0"	1	1459709	0.1 (Unreliable)	0.0	0.4	0.1	0.1 (Unreliable)	0.0	0.5	0.1	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1976"	"1976"	"Anthracosilicosis"	"515.1"	1	1459709	0.1 (Unreliable)	0.0	0.4	0.1	0.1 (Unreliable)	0.0	0.8	0.1	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1976"	"1976"	"Asbestosis"	"515.2"	1	1459709	0.1 (Unreliable)	0.0	0.4	0.1	0.1 (Unreliable)	0.0	0.4	0.1	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1976"	"1976"	"Other chronic interstitial pneumonia"	"517"	19	1459709	1.3 (Unreliable)	0.8	2.0	0.3	2.2 (Unreliable)	1.3	3.5	0.5	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1976"	"1976"	"Bronchiectasis"	"518"	4	1459709	0.3 (Unreliable)	0.1	0.7	0.1	0.4 (Unreliable)	0.1	1.0	0.2	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1976"	"1976"	"Other diseases of lung"	"519.2"	19	1459709	1.3 (Unreliable)	0.8	2.0	0.3	2.1 (Unreliable)	1.2	3.3	0.5	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1976"	"1976"	"Chronic obstructive lung disease without mention of asthma, bronchitis, or emphysema"	"519.3"	141	1459709	9.7	8.1	11.3	0.8	14.8	12.3	17.3	1.3	0.2%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1976"	"1976"	"Other"	"519.9"	12	1459709	0.8 (Unreliable)	0.4	1.4	0.2	1.3 (Unreliable)	0.6	2.3	0.4	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1977"	"1977"	"Acute laryngitis and tracheitis"	"464"	2	1478268	0.1 (Unreliable)	0.0	0.5	0.1	0.1 (Unreliable)	0.0	0.4	0.1	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1977"	"1977"	"Acute upper respiratory infection of multiple or unspecified sites"	"465"	2	1478268	0.1 (Unreliable)	0.0	0.5	0.1	0.3 (Unreliable)	0.0	1.0	0.2	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1977"	"1977"	"Acute bronchitis and bronchiolitis"	"466"	5	1478268	0.3 (Unreliable)	0.1	0.8	0.2	0.5 (Unreliable)	0.2	1.2	0.2	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1977"	"1977"	"Influenza with pneumonia"	"471"	1	1478268	0.1 (Unreliable)	0.0	0.4	0.1	0.2 (Unreliable)	0.0	1.0	0.2	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1977"	"1977"	"Viral pneumonia"	"480"	4	1478268	0.3 (Unreliable)	0.1	0.7	0.1	0.4 (Unreliable)	0.1	1.1	0.2	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1977"	"1977"	"Pneumococcal pneumonia"	"481"	20	1478268	1.4	0.8	2.1	0.3	2.3	1.4	3.7	0.6	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1977"	"1977"	"Friedländer's bacillus"	"482.0"	2	1478268	0.1 (Unreliable)	0.0	0.5	0.1	0.4 (Unreliable)	0.0	1.3	0.3	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1977"	"1977"	"Streptococcus"	"482.2"	1	1478268	0.1 (Unreliable)	0.0	0.4	0.1	0.1 (Unreliable)	0.0	0.5	0.1	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1977"	"1977"	"Staphylococcus"	"482.3"	2	1478268	0.1 (Unreliable)	0.0	0.5	0.1	0.2 (Unreliable)	0.0	0.8	0.2	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1977"	"1977"	"Other"	"482.9"	5	1478268	0.3 (Unreliable)	0.1	0.8	0.2	0.6 (Unreliable)	0.2	1.6	0.3	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1977"	"1977"	"Acute interstitial pneumonia"	"484"	3	1478268	0.2 (Unreliable)	0.0	0.6	0.1	0.2 (Unreliable)	0.0	0.7	0.1	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1977"	"1977"	"Bronchopneumonia, unspecified"	"485"	51	1478268	3.4	2.6	4.5	0.5	6.4	4.6	8.5	0.9	0.1%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1977"	"1977"	"Pneumonia, unspecified"	"486"	160	1478268	10.8	9.1	12.5	0.9	20.6	17.3	24.0	1.7	0.2%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1977"	"1977"	"Bronchitis, unspecified"	"490"	4	1478268	0.3 (Unreliable)	0.1	0.7	0.1	0.6 (Unreliable)	0.2	1.4	0.3	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1977"	"1977"	"Chronic bronchitis"	"491"	26	1478268	1.8	1.1	2.6	0.3	2.8	1.8	4.1	0.6	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1977"	"1977"	"Emphysema"	"492"	86	1478268	5.8	4.7	7.2	0.6	9.3	7.3	11.5	1.0	0.1%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1977"	"1977"	"Asthma"	"493"	9	1478268	0.6 (Unreliable)	0.3	1.2	0.2	0.9 (Unreliable)	0.4	1.7	0.3	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1977"	"1977"	"Paralysis of vocal cords or larynx"	"508.0"	1	1478268	0.1 (Unreliable)	0.0	0.4	0.1	0.1 (Unreliable)	0.0	0.8	0.1	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1977"	"1977"	"Empyema"	"510"	3	1478268	0.2 (Unreliable)	0.0	0.6	0.1	0.4 (Unreliable)	0.1	1.1	0.2	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1977"	"1977"	"Other specified forms of effusion, except tuberculous"	"511.2"	4	1478268	0.3 (Unreliable)	0.1	0.7	0.1	0.4 (Unreliable)	0.1	1.0	0.2	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1977"	"1977"	"Abscess of lung"	"513"	5	1478268	0.3 (Unreliable)	0.1	0.8	0.2	0.4 (Unreliable)	0.1	1.0	0.2	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1977"	"1977"	"Pulmonary congestion and hypostasis"	"514"	7	1478268	0.5 (Unreliable)	0.2	1.0	0.2	1.1 (Unreliable)	0.4	2.3	0.4	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1977"	"1977"	"Other chronic interstitial pneumonia"	"517"	23	1478268	1.6	1.0	2.3	0.3	2.7	1.7	4.1	0.6	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1977"	"1977"	"Bronchiectasis"	"518"	3	1478268	0.2 (Unreliable)	0.0	0.6	0.1	0.3 (Unreliable)	0.1	0.9	0.2	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1977"	"1977"	"Pulmonary collapse"	"519.0"	1	1478268	0.1 (Unreliable)	0.0	0.4	0.1	0.1 (Unreliable)	0.0	0.5	0.1	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1977"	"1977"	"Other diseases of lung"	"519.2"	16	1478268	1.1 (Unreliable)	0.6	1.8	0.3	1.7 (Unreliable)	0.9	2.8	0.4	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1977"	"1977"	"Chronic obstructive lung disease without mention of asthma, bronchitis, or emphysema"	"519.3"	130	1478268	8.8	7.3	10.3	0.8	14.1	11.6	16.6	1.3	0.2%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1977"	"1977"	"Other"	"519.9"	9	1478268	0.6 (Unreliable)	0.3	1.2	0.2	1.2 (Unreliable)	0.5	2.3	0.4	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1978"	"1978"	"Acute upper respiratory infection of multiple or unspecified sites"	"465"	1	1499419	0.1 (Unreliable)	0.0	0.4	0.1	0.2 (Unreliable)	0.0	1.0	0.2	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1978"	"1978"	"Acute bronchitis and bronchiolitis"	"466"	7	1499419	0.5 (Unreliable)	0.2	1.0	0.2	0.7 (Unreliable)	0.3	1.6	0.3	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1978"	"1978"	"Influenza, unqualified"	"470"	3	1499419	0.2 (Unreliable)	0.0	0.6	0.1	0.4 (Unreliable)	0.1	1.0	0.2	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1978"	"1978"	"Influenza with pneumonia"	"471"	7	1499419	0.5 (Unreliable)	0.2	1.0	0.2	0.7 (Unreliable)	0.3	1.3	0.3	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1978"	"1978"	"Influenza with other respiratory manifestations"	"472"	2	1499419	0.1 (Unreliable)	0.0	0.5	0.1	0.2 (Unreliable)	0.0	0.6	0.1	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1978"	"1978"	"Viral pneumonia"	"480"	4	1499419	0.3 (Unreliable)	0.1	0.7	0.1	0.4 (Unreliable)	0.1	1.3	0.2	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1978"	"1978"	"Pneumococcal pneumonia"	"481"	26	1499419	1.7	1.1	2.5	0.3	2.9	1.9	4.3	0.6	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1978"	"1978"	"Friedländer's bacillus"	"482.0"	1	1499419	0.1 (Unreliable)	0.0	0.4	0.1	0.1 (Unreliable)	0.0	0.4	0.1	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1978"	"1978"	"Staphylococcus"	"482.3"	1	1499419	0.1 (Unreliable)	0.0	0.4	0.1	0.0 (Unreliable)	0.0	0.3	0.0	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"1978"	"1978"	"Other"	"482.9"	7	1499419	0.5 (Unreliable)	0.2	1.0	0.2	0.7 (Unreliable)	0.3	1.4	0.3	0.0%
