"Notes"	"State"	"State Code"	"County"	"County Code"	"Year"	"Year Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error	Age Adjusted Rate	Age Adjusted Rate Lower 95% Confidence Interval	Age Adjusted Rate Upper 95% Confidence Interval	Age Adjusted Rate Standard Error	% of Total Deaths
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2001"	"2001"	"Adult respiratory distress syndrome"	"J80"	12	2249418	0.5 (Unreliable)	0.3	0.9	0.2	0.8 (Unreliable)	0.4	1.4	0.2	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2001"	"2001"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	59	2249418	2.6	2.0	3.4	0.3	4.0	3.0	5.1	0.5	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2001"	"2001"	"Interstitial pulmonary disease, unspecified"	"J84.9"	16	2249418	0.7 (Unreliable)	0.4	1.2	0.2	1.1 (Unreliable)	0.6	1.7	0.3	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2001"	"2001"	"Other disorders of lung"	"J98.4"	13	2249418	0.6 (Unreliable)	0.3	1.0	0.2	0.9 (Unreliable)	0.5	1.5	0.2	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2002"	"2002"	"Pneumonia, unspecified"	"J18.9"	259	2250326	11.5	10.1	12.9	0.7	18.3	16.0	20.5	1.1	0.1%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2002"	"2002"	"Emphysema, unspecified"	"J43.9"	104	2250326	4.6	3.7	5.5	0.5	7.0	5.7	8.4	0.7	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2002"	"2002"	"Other specified chronic obstructive pulmonary disease"	"J44.8"	12	2250326	0.5 (Unreliable)	0.3	0.9	0.2	0.8 (Unreliable)	0.4	1.4	0.2	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2002"	"2002"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	478	2250326	21.2	19.3	23.1	1.0	32.9	29.9	35.8	1.5	0.2%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2002"	"2002"	"Asthma, unspecified"	"J45.9"	19	2250326	0.8 (Unreliable)	0.5	1.3	0.2	1.1 (Unreliable)	0.6	1.7	0.3	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2002"	"2002"	"Pneumonitis due to food and vomit"	"J69.0"	86	2250326	3.8	3.1	4.7	0.4	6.2	5.0	7.7	0.7	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2002"	"2002"	"Adult respiratory distress syndrome"	"J80"	12	2250326	0.5 (Unreliable)	0.3	0.9	0.2	0.8 (Unreliable)	0.4	1.3	0.2	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2002"	"2002"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	66	2250326	2.9	2.3	3.7	0.4	4.4	3.4	5.6	0.5	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2002"	"2002"	"Interstitial pulmonary disease, unspecified"	"J84.9"	11	2250326	0.5 (Unreliable)	0.2	0.9	0.1	0.7 (Unreliable)	0.4	1.3	0.2	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2002"	"2002"	"Other disorders of lung"	"J98.4"	18	2250326	0.8 (Unreliable)	0.5	1.3	0.2	1.1 (Unreliable)	0.7	1.8	0.3	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2003"	"2003"	"Pneumonia, unspecified"	"J18.9"	230	2246432	10.2	8.9	11.6	0.7	15.7	13.7	17.8	1.0	0.1%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2003"	"2003"	"Emphysema, unspecified"	"J43.9"	95	2246432	4.2	3.4	5.2	0.4	6.4	5.2	7.8	0.7	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2003"	"2003"	"Other specified chronic obstructive pulmonary disease"	"J44.8"	13	2246432	0.6 (Unreliable)	0.3	1.0	0.2	0.9 (Unreliable)	0.5	1.5	0.2	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2003"	"2003"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	460	2246432	20.5	18.6	22.3	1.0	31.0	28.1	33.8	1.5	0.2%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2003"	"2003"	"Asthma, unspecified"	"J45.9"	27	2246432	1.2	0.8	1.7	0.2	1.5	1.0	2.2	0.3	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2003"	"2003"	"Pneumonitis due to food and vomit"	"J69.0"	84	2246432	3.7	3.0	4.6	0.4	5.8	4.6	7.2	0.6	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2003"	"2003"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	52	2246432	2.3	1.7	3.0	0.3	3.4	2.5	4.4	0.5	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2003"	"2003"	"Other disorders of lung"	"J98.4"	14	2246432	0.6 (Unreliable)	0.3	1.0	0.2	0.9 (Unreliable)	0.5	1.5	0.2	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2004"	"2004"	"Pneumonia, unspecified"	"J18.9"	222	2244020	9.9	8.6	11.2	0.7	14.9	12.9	16.9	1.0	0.1%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2004"	"2004"	"Emphysema, unspecified"	"J43.9"	78	2244020	3.5	2.7	4.3	0.4	5.2	4.1	6.5	0.6	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2004"	"2004"	"Other specified chronic obstructive pulmonary disease"	"J44.8"	16	2244020	0.7 (Unreliable)	0.4	1.2	0.2	1.0 (Unreliable)	0.6	1.7	0.3	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2004"	"2004"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	458	2244020	20.4	18.5	22.3	1.0	30.3	27.5	33.1	1.4	0.2%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2004"	"2004"	"Asthma, unspecified"	"J45.9"	20	2244020	0.9	0.5	1.4	0.2	1.1	0.7	1.7	0.3	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2004"	"2004"	"Pneumonitis due to food and vomit"	"J69.0"	97	2244020	4.3	3.5	5.3	0.4	6.6	5.3	8.0	0.7	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2004"	"2004"	"Adult respiratory distress syndrome"	"J80"	13	2244020	0.6 (Unreliable)	0.3	1.0	0.2	0.8 (Unreliable)	0.4	1.3	0.2	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2004"	"2004"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	80	2244020	3.6	2.8	4.4	0.4	5.2	4.1	6.5	0.6	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2004"	"2004"	"Interstitial pulmonary disease, unspecified"	"J84.9"	13	2244020	0.6 (Unreliable)	0.3	1.0	0.2	0.8 (Unreliable)	0.4	1.3	0.2	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2004"	"2004"	"Other disorders of lung"	"J98.4"	15	2244020	0.7 (Unreliable)	0.4	1.1	0.2	1.0 (Unreliable)	0.6	1.7	0.3	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2005"	"2005"	"Lobar pneumonia, unspecified"	"J18.1"	10	2250830	0.4 (Unreliable)	0.2	0.8	0.1	0.6 (Unreliable)	0.3	1.1	0.2	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2005"	"2005"	"Pneumonia, unspecified"	"J18.9"	292	2250830	13.0	11.5	14.5	0.8	19.1	16.9	21.3	1.1	0.1%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2005"	"2005"	"Emphysema, unspecified"	"J43.9"	78	2250830	3.5	2.7	4.3	0.4	5.0	3.9	6.2	0.6	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2005"	"2005"	"Other specified chronic obstructive pulmonary disease"	"J44.8"	14	2250830	0.6 (Unreliable)	0.3	1.0	0.2	0.9 (Unreliable)	0.5	1.5	0.2	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2005"	"2005"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	483	2250830	21.5	19.5	23.4	1.0	31.5	28.6	34.3	1.4	0.2%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2005"	"2005"	"Asthma, unspecified"	"J45.9"	29	2250830	1.3	0.9	1.9	0.2	1.5	1.0	2.2	0.3	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2005"	"2005"	"Pneumonitis due to food and vomit"	"J69.0"	115	2250830	5.1	4.2	6.0	0.5	7.8	6.3	9.2	0.7	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2005"	"2005"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	63	2250830	2.8	2.2	3.6	0.4	4.1	3.1	5.2	0.5	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2006"	"2006"	"Pneumonia, unspecified"	"J18.9"	240	2275434	10.5	9.2	11.9	0.7	15.5	13.5	17.5	1.0	0.1%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2006"	"2006"	"Emphysema, unspecified"	"J43.9"	68	2275434	3.0	2.3	3.8	0.4	4.3	3.3	5.4	0.5	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2006"	"2006"	"Other specified chronic obstructive pulmonary disease"	"J44.8"	19	2275434	0.8 (Unreliable)	0.5	1.3	0.2	1.2 (Unreliable)	0.7	1.9	0.3	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2006"	"2006"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	479	2275434	21.1	19.2	22.9	1.0	30.8	28.0	33.6	1.4	0.2%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2006"	"2006"	"Asthma, unspecified"	"J45.9"	15	2275434	0.7 (Unreliable)	0.4	1.1	0.2	0.8 (Unreliable)	0.4	1.3	0.2	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2006"	"2006"	"Pneumonitis due to food and vomit"	"J69.0"	111	2275434	4.9	4.0	5.8	0.5	7.4	6.0	8.8	0.7	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2006"	"2006"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	64	2275434	2.8	2.2	3.6	0.4	4.0	3.1	5.2	0.5	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2006"	"2006"	"Interstitial pulmonary disease, unspecified"	"J84.9"	14	2275434	0.6 (Unreliable)	0.3	1.0	0.2	0.8 (Unreliable)	0.4	1.4	0.2	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2006"	"2006"	"Other disorders of lung"	"J98.4"	17	2275434	0.7 (Unreliable)	0.4	1.2	0.2	1.0 (Unreliable)	0.6	1.6	0.2	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2007"	"2007"	"Pneumonia, unspecified"	"J18.9"	236	2291891	10.3	9.0	11.6	0.7	15.0	13.0	16.9	1.0	0.1%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2007"	"2007"	"Emphysema, unspecified"	"J43.9"	64	2291891	2.8	2.2	3.6	0.3	3.9	3.0	5.1	0.5	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2007"	"2007"	"Chronic obstructive pulmonary disease with acute exacerbation, unspecified"	"J44.1"	14	2291891	0.6 (Unreliable)	0.3	1.0	0.2	0.9 (Unreliable)	0.5	1.5	0.2	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2007"	"2007"	"Other specified chronic obstructive pulmonary disease"	"J44.8"	17	2291891	0.7 (Unreliable)	0.4	1.2	0.2	1.0 (Unreliable)	0.6	1.7	0.3	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2007"	"2007"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	472	2291891	20.6	18.7	22.5	0.9	29.9	27.2	32.6	1.4	0.2%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2007"	"2007"	"Asthma, unspecified"	"J45.9"	26	2291891	1.1	0.7	1.7	0.2	1.4	0.9	2.1	0.3	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2007"	"2007"	"Bronchiectasis"	"J47"	10	2291891	0.4 (Unreliable)	0.2	0.8	0.1	0.7 (Unreliable)	0.3	1.2	0.2	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2007"	"2007"	"Pneumonitis due to food and vomit"	"J69.0"	111	2291891	4.8	3.9	5.7	0.5	7.2	5.9	8.6	0.7	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2007"	"2007"	"Adult respiratory distress syndrome"	"J80"	14	2291891	0.6 (Unreliable)	0.3	1.0	0.2	0.8 (Unreliable)	0.4	1.3	0.2	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2007"	"2007"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	72	2291891	3.1	2.5	4.0	0.4	4.4	3.4	5.5	0.5	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2007"	"2007"	"Other disorders of lung"	"J98.4"	19	2291891	0.8 (Unreliable)	0.5	1.3	0.2	1.1 (Unreliable)	0.7	1.8	0.3	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2008"	"2008"	"Bronchopneumonia, unspecified"	"J18.0"	10	2314018	0.4 (Unreliable)	0.2	0.8	0.1	0.5 (Unreliable)	0.2	0.8	0.1	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2008"	"2008"	"Pneumonia, unspecified"	"J18.9"	236	2314018	10.2	8.9	11.5	0.7	14.4	12.5	16.2	0.9	0.1%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2008"	"2008"	"Emphysema, unspecified"	"J43.9"	64	2314018	2.8	2.1	3.5	0.3	4.0	3.0	5.1	0.5	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2008"	"2008"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	96	2314018	4.1	3.4	5.1	0.4	5.9	4.8	7.3	0.6	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2008"	"2008"	"Chronic obstructive pulmonary disease with acute exacerbation, unspecified"	"J44.1"	11	2314018	0.5 (Unreliable)	0.2	0.9	0.1	0.6 (Unreliable)	0.3	1.1	0.2	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2008"	"2008"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	441	2314018	19.1	17.3	20.8	0.9	27.7	25.1	30.3	1.3	0.2%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2008"	"2008"	"Asthma, unspecified"	"J45.9"	16	2314018	0.7 (Unreliable)	0.4	1.1	0.2	0.9 (Unreliable)	0.5	1.5	0.2	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2008"	"2008"	"Pneumonitis due to food and vomit"	"J69.0"	126	2314018	5.4	4.5	6.4	0.5	8.0	6.6	9.4	0.7	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2008"	"2008"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	78	2314018	3.4	2.7	4.2	0.4	4.7	3.7	5.9	0.5	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2008"	"2008"	"Interstitial pulmonary disease, unspecified"	"J84.9"	13	2314018	0.6 (Unreliable)	0.3	1.0	0.2	0.7 (Unreliable)	0.4	1.2	0.2	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2008"	"2008"	"Chronic respiratory failure"	"J96.1"	10	2314018	0.4 (Unreliable)	0.2	0.8	0.1	0.6 (Unreliable)	0.3	1.2	0.2	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2009"	"2009"	"Influenza due to identified avian influenza virus"	"J09"	12	2346378	0.5 (Unreliable)	0.3	0.9	0.1	0.5 (Unreliable)	0.3	0.9	0.2	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2009"	"2009"	"Pneumonia, unspecified"	"J18.9"	237	2346378	10.1	8.8	11.4	0.7	14.1	12.2	15.9	0.9	0.1%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2009"	"2009"	"Emphysema, unspecified"	"J43.9"	54	2346378	2.3	1.7	3.0	0.3	3.2	2.4	4.3	0.4	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2009"	"2009"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	102	2346378	4.3	3.5	5.2	0.4	6.1	4.9	7.3	0.6	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2009"	"2009"	"Chronic obstructive pulmonary disease with acute exacerbation, unspecified"	"J44.1"	19	2346378	0.8 (Unreliable)	0.5	1.3	0.2	1.1 (Unreliable)	0.7	1.8	0.3	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2009"	"2009"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	440	2346378	18.8	17.0	20.5	0.9	27.1	24.6	29.7	1.3	0.2%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2009"	"2009"	"Asthma, unspecified"	"J45.9"	10	2346378	0.4 (Unreliable)	0.2	0.8	0.1	0.4 (Unreliable)	0.2	0.8	0.1	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2009"	"2009"	"Bronchiectasis"	"J47"	12	2346378	0.5 (Unreliable)	0.3	0.9	0.1	0.7 (Unreliable)	0.4	1.2	0.2	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2009"	"2009"	"Pneumonitis due to food and vomit"	"J69.0"	113	2346378	4.8	3.9	5.7	0.5	6.9	5.6	8.2	0.7	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2009"	"2009"	"Adult respiratory distress syndrome"	"J80"	12	2346378	0.5 (Unreliable)	0.3	0.9	0.1	0.6 (Unreliable)	0.3	1.0	0.2	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2009"	"2009"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	64	2346378	2.7	2.1	3.5	0.3	3.8	2.9	4.9	0.5	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2009"	"2009"	"Interstitial pulmonary disease, unspecified"	"J84.9"	13	2346378	0.6 (Unreliable)	0.3	0.9	0.2	0.7 (Unreliable)	0.4	1.3	0.2	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2009"	"2009"	"Other disorders of lung"	"J98.4"	18	2346378	0.8 (Unreliable)	0.5	1.2	0.2	1.0 (Unreliable)	0.6	1.5	0.2	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2010"	"2010"	"Bronchopneumonia, unspecified"	"J18.0"	12	2368139	0.5 (Unreliable)	0.3	0.9	0.1	0.6 (Unreliable)	0.3	1.0	0.2	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2010"	"2010"	"Pneumonia, unspecified"	"J18.9"	195	2368139	8.2	7.1	9.4	0.6	11.4	9.8	13.1	0.8	0.1%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2010"	"2010"	"Emphysema, unspecified"	"J43.9"	48	2368139	2.0	1.5	2.7	0.3	2.9	2.1	3.8	0.4	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2010"	"2010"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	96	2368139	4.1	3.3	5.0	0.4	5.6	4.5	6.8	0.6	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2010"	"2010"	"Chronic obstructive pulmonary disease with acute exacerbation, unspecified"	"J44.1"	15	2368139	0.6 (Unreliable)	0.4	1.0	0.2	0.9 (Unreliable)	0.5	1.5	0.2	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2010"	"2010"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	512	2368139	21.6	19.7	23.5	1.0	30.3	27.7	33.0	1.4	0.2%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2010"	"2010"	"Asthma, unspecified"	"J45.9"	13	2368139	0.5 (Unreliable)	0.3	0.9	0.2	0.6 (Unreliable)	0.3	1.1	0.2	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2010"	"2010"	"Pneumonitis due to food and vomit"	"J69.0"	120	2368139	5.1	4.2	6.0	0.5	7.2	5.9	8.5	0.7	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2010"	"2010"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	75	2368139	3.2	2.5	4.0	0.4	4.4	3.5	5.6	0.5	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2010"	"2010"	"Interstitial pulmonary disease, unspecified"	"J84.9"	19	2368139	0.8 (Unreliable)	0.5	1.3	0.2	1.0 (Unreliable)	0.6	1.5	0.2	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2010"	"2010"	"Chronic respiratory failure"	"J96.1"	15	2368139	0.6 (Unreliable)	0.4	1.0	0.2	0.8 (Unreliable)	0.5	1.4	0.2	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2010"	"2010"	"Respiratory failure, unspecified"	"J96.9"	14	2368139	0.6 (Unreliable)	0.3	1.0	0.2	0.8 (Unreliable)	0.4	1.4	0.2	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2010"	"2010"	"Other disorders of lung"	"J98.4"	17	2368139	0.7 (Unreliable)	0.4	1.1	0.2	1.0 (Unreliable)	0.6	1.6	0.2	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2011"	"2011"	"Pneumonia, unspecified"	"J18.9"	187	2407305	7.8	6.7	8.9	0.6	10.6	9.1	12.1	0.8	0.1%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2011"	"2011"	"Emphysema, unspecified"	"J43.9"	32	2407305	1.3	0.9	1.9	0.2	1.8	1.2	2.5	0.3	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2011"	"2011"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	88	2407305	3.7	2.9	4.5	0.4	5.1	4.0	6.3	0.5	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2011"	"2011"	"Chronic obstructive pulmonary disease with acute exacerbation, unspecified"	"J44.1"	13	2407305	0.5 (Unreliable)	0.3	0.9	0.1	0.7 (Unreliable)	0.4	1.2	0.2	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2011"	"2011"	"Other specified chronic obstructive pulmonary disease"	"J44.8"	13	2407305	0.5 (Unreliable)	0.3	0.9	0.1	0.7 (Unreliable)	0.4	1.2	0.2	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2011"	"2011"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	534	2407305	22.2	20.3	24.1	1.0	30.4	27.7	33.0	1.3	0.2%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2011"	"2011"	"Asthma, unspecified"	"J45.9"	16	2407305	0.7 (Unreliable)	0.4	1.1	0.2	0.7 (Unreliable)	0.4	1.1	0.2	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2011"	"2011"	"Pneumonitis due to food and vomit"	"J69.0"	109	2407305	4.5	3.7	5.4	0.4	6.3	5.1	7.5	0.6	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2011"	"2011"	"Adult respiratory distress syndrome"	"J80"	10	2407305	0.4 (Unreliable)	0.2	0.8	0.1	0.5 (Unreliable)	0.2	0.9	0.2	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2011"	"2011"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	77	2407305	3.2	2.5	4.0	0.4	4.3	3.4	5.4	0.5	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2011"	"2011"	"Interstitial pulmonary disease, unspecified"	"J84.9"	14	2407305	0.6 (Unreliable)	0.3	1.0	0.2	0.8 (Unreliable)	0.4	1.3	0.2	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2011"	"2011"	"Respiratory failure, unspecified"	"J96.9"	26	2407305	1.1	0.7	1.6	0.2	1.5	1.0	2.2	0.3	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2011"	"2011"	"Other disorders of lung"	"J98.4"	13	2407305	0.5 (Unreliable)	0.3	0.9	0.1	0.6 (Unreliable)	0.3	1.1	0.2	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2012"	"2012"	"Bronchopneumonia, unspecified"	"J18.0"	11	2452421	0.4 (Unreliable)	0.2	0.8	0.1	0.5 (Unreliable)	0.2	0.8	0.1	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2012"	"2012"	"Pneumonia, unspecified"	"J18.9"	185	2452421	7.5	6.5	8.6	0.6	10.1	8.6	11.6	0.8	0.1%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2012"	"2012"	"Emphysema, unspecified"	"J43.9"	27	2452421	1.1	0.7	1.6	0.2	1.5	1.0	2.3	0.3	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2012"	"2012"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	91	2452421	3.7	3.0	4.6	0.4	5.0	4.0	6.1	0.5	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2012"	"2012"	"Chronic obstructive pulmonary disease with acute exacerbation, unspecified"	"J44.1"	26	2452421	1.1	0.7	1.6	0.2	1.4	0.9	2.1	0.3	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2012"	"2012"	"Other specified chronic obstructive pulmonary disease"	"J44.8"	10	2452421	0.4 (Unreliable)	0.2	0.7	0.1	0.5 (Unreliable)	0.3	1.0	0.2	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2012"	"2012"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	493	2452421	20.1	18.3	21.9	0.9	27.4	24.9	29.8	1.3	0.2%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2012"	"2012"	"Asthma, unspecified"	"J45.9"	26	2452421	1.1	0.7	1.6	0.2	1.3	0.8	1.9	0.3	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2012"	"2012"	"Pneumonitis due to food and vomit"	"J69.0"	97	2452421	4.0	3.2	4.8	0.4	5.3	4.3	6.5	0.5	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2012"	"2012"	"Adult respiratory distress syndrome"	"J80"	19	2452421	0.8 (Unreliable)	0.5	1.2	0.2	1.0 (Unreliable)	0.6	1.6	0.2	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2012"	"2012"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	71	2452421	2.9	2.3	3.7	0.3	4.0	3.1	5.1	0.5	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2012"	"2012"	"Interstitial pulmonary disease, unspecified"	"J84.9"	18	2452421	0.7 (Unreliable)	0.4	1.2	0.2	1.0 (Unreliable)	0.6	1.5	0.2	0.0%
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2012"	"2012"	"Respiratory failure, unspecified"	"J96.9"	19	2452421	0.8 (Unreliable)	0.5	1.2	0.2	1.0 (Unreliable)	0.6	1.6	0.2	0.0%
